titles,lastest_Chap,types,views,follows,condition,discription,teasers,links 
Đạp Toái Tiên Hà,Chapter 304,Tình trạng:Đang tiến hành,Bình luận:2.304,Ngày cập nhật:2 ngày trước,Lượt xem:29M,,//st.nettruyenup.com/data/comics/57/dap-toai-tien-ha.jpg,https://www.nettruyenup.com/truyen-tranh/dap-toai-tien-ha-238650
Bị Dạy Dỗ Thành Thánh,Chapter 207,"Thể loại:Action, Chuyển Sinh, Comedy, Drama, Fantasy, Manhua, Truyện Màu",Lượt xem:21M,Theo dõi:105K,Tình trạng:Đang tiến hành,,//st.nettruyenup.com/data/comics/28/bi-day-do-thanh-thanh.jpg,https://www.nettruyenup.com/truyen-tranh/bi-day-do-thanh-thanh-363800
Đại Quản Gia Là Ma Hoàng,Chapter 362,Tình trạng:Đang tiến hành,Bình luận:88K,Ngày cập nhật:2 ngày trước,Lượt xem:141M,,//st.nettruyenup.com/data/comics/188/dai-quan-gia-la-ma-hoang.jpg,https://www.nettruyenup.com/truyen-tranh/dai-quan-gia-la-ma-hoang-219482
Sủng Em Đến Tận Trời,Chapter 32,Tình trạng:Đang tiến hành,Bình luận:396,Ngày cập nhật:2 ngày trước,Lượt xem:815K,"Sau khi say rượu, nữ chính chủ động ""Hoắc Hoắc"" nam thần thời sinh viên, vốn tưởng rằng chỉ là duyên gặp mặt, lại không nghĩ tới kế tiếp sinh ra khúc mắc phức tạp như vậy. Nữ chủ: ""Tôi vốn chỉ muốn làm tiểu minh bạch làm việc thật tốt nha, so với nam thần gì đó, có thể làm tiền trước không? - Nam chủ: ""Làm tiền? Cái gì vậy? Anh còn cần tiền gì nữa để có được tôi? - Câu chuyện về một người đàn ông hoàn hảo cứu chuộc ánh trăng trắng năm xưa...",//st.nettruyenup.com/data/comics/217/sung-em-den-tan-troi.jpg,https://www.nettruyenup.com/truyen-tranh/sung-em-den-tan-troi-66521
Cigarette & Cherry,Chapter 45,"Thể loại:Comedy, Romance, Seinen",Tình trạng:Đang tiến hành,Bình luận:180,Tác giả:Kawakami Daishirou,Câu chuyện về senpai xinh đẹp lạnh lùng và thằng kouhai còn zin,//st.nettruyenup.com/data/comics/184/cigarette-cherry.jpg,https://www.nettruyenup.com/truyen-tranh/cigarette-cherry-222000
Isekai Shoukan Wa Nidome Desu,Chapter 36.5,Tình trạng:Đang tiến hành,Bình luận:1.971,Ngày cập nhật:2 ngày trước,Lượt xem:2.225K,"Khi thế giới ""Eclair"" đang trong cơn nguy kịch của chiến tranh giữa Human, Beastman và chủng tộc Demon. Một người đàn ông đã được triệu hồi để cứu thế giới, và ông thực sự đã cứu được thế giới đúng như nhiệm vụ của mình và trở về Vương Quốc loài người. Nhưng những gì đợi ông là cái bẫy của Đức Vua, người sợ rằng Anh Hùng sẽ có quyền lực hơn mình khiến ông ta mất đi vị trí của mình. Bị mắc bẫy, Anh Hùng được đặt dưới ma thuật chuyển đổi, được sinh ra một lần nữa dưới hình dáng một đứa trẻ trong thời hiện đại. 16 năm sau, cậu dành cuộc sống trung học của mình dưới cái tên Suzaki Setsu. Cậu tiếp tục tìm kiếm phương pháp để sang thế giới khác một lần nữa, dù cho cậu luôn bị bắt nạt do cậu là một chàng trai ảm đạm, mọt sách, cậu tiếp tục tìm kiếm không ngừng. Nhưng đột nhiên cậu ta một lần nữa đặt chân vào thế giới khác. Bị triệu hồi bởi ""Triệu hồi anh hùng"" của Vương Quốc loài người ... cùng với các bạn cùng lớp của mình. ""Nghe có vẻ phiền phức, không muốn"" May mắn thay, anh được triệu hồi sang thế giới này hay là Eclair của 5 năm sau, trốn khỏi Vương Quốc loài người, cậu quyết định gặp lại những người tốt như Demon King và Beast King Tuy nhiên, cậu vẫn dính vào những âm mưu khó chịu, đây là câu chuyện về cựu anh hùng không có động lực.",//st.nettruyenup.com/data/comics/195/isekai-shoukan-wa-nidome-desu.jpg,https://www.nettruyenup.com/truyen-tranh/isekai-shoukan-wa-nidome-desu-188830
Ta Bắt Đầu Tiến Hóa Sau Khi Nuốt Chửng Ma Thần,Chapter 14,Tình trạng:Đang tiến hành,Bình luận:242,Ngày cập nhật:2 ngày trước,Lượt xem:197K,"Anh đã vô tình đột nhập vào một khu vực cấm và có được khả năng ""ăn thịt hoang dã"". Anh ta, người sẽ trở thành một ""quái vật"", sẽ thực hiện ước nguyện cuối cùng của người yêu thời thơ ấu của mình như thế nào? Với ""lời nguyền"" của ác quỷ, cuộc phiêu lưu đẫm máu ở lục địa bí ẩn bắt đầu...",//st.nettruyenup.com/data/comics/14/ta-bat-dau-tien-hoa-sau-khi-nuot-chung-m-218.jpg,https://www.nettruyenup.com/truyen-tranh/ta-bat-dau-tien-hoa-sau-khi-nuot-chung-ma-than-76046
Đô Thị Chi Nghịch Thiên Tiên Tôn,Chapter 359,Tình trạng:Đang tiến hành,Bình luận:13K,Ngày cập nhật:2 ngày trước,Lượt xem:95M,"Thần quân mang theo cửu thiên thần thạch, trùng sinh tại đô thị, biết luyện đan, có thể luyện khí, hiểu trận pháp, hãy nhìn lâm phàm tại đô thị làm như thế nào trừng trị kẻ ác, từng bước một phi thăng, quan sát chúng sinh.",//st.nettruyenup.com/data/comics/129/do-thi-chi-nghich-thien-tien-ton.jpg,https://www.nettruyenup.com/truyen-tranh/do-thi-chi-nghich-thien-tien-ton-259850
Sự Trở Lại Của Anh Hùng Diệt Thế,Chapter 65.5,"Thể loại:Action, Fantasy, Horror, Manhwa, Mature, Shounen, Tragedy, Truyện Màu, Webtoon",Lượt xem:5.486K,Theo dõi:59K,Tình trạng:Đang tiến hành,"Từng là 1 kẻ có gia đình êm ấm trước khi được triệu hồi tới dị giới để trở thành anh hùng, từng là anh hùng cứu dị giới nhưng sau đó lại trở thành một kẻ chẳng còn gì ở chính thế giới của mình. Tại sao ta phải chịu đau khổ như vậy chứ? Tại sao người khác lại hạnh phúc hơn ta?! Các ngươi phải là kẻ chịu đau khổ! Bởi vì ta! Ta chính là Anh Hùng!!",//st.nettruyenup.com/data/comics/101/su-tro-lai-cua-anh-hung-diet-the.jpg,https://www.nettruyenup.com/truyen-tranh/su-tro-lai-cua-anh-hung-diet-the-418290
Tinh Giáp Hồn Tướng,Chapter 100,"Thể loại:Action, Chuyển Sinh, Manhua, Mecha, Shounen, Truyện Màu",Lượt xem:19M,Theo dõi:148K,Tình trạng:Đang tiến hành,"Vị hoàng hồn sư cuối cùng của tộc người--Tống Vân Tường, dẫn theo hệ thống trọng sinh quay về lúc còn đi học. Lúc còn trẻ bởi vì hồn mạch khiếm khuyết mà bị người đời khinh thường, bởi vì yếu đuối nên chỉ có thể giương mắt nhìn bạn thân chết trước mặt mình. Nhưng kiếp này, dẫn theo hệ thống trọng sinh quay về, dùng kinh nghiệm chiến đấu với kiến thức kỹ thuật của 60 năm để cứu rỗi trường học, từ đó mở ra con đường Tạo Cơ Giáp siêu cấp để đánh quái thú...Chuyện đã từng hối hận, những người đã từng bỏ lỡ, lần này tuyệt đối sẽ không để lại hối tiếc gì.",//st.nettruyenup.com/data/comics/31/tinh-giap-hon-tuong.jpg,https://www.nettruyenup.com/truyen-tranh/tinh-giap-hon-tuong-548150
Sougou Tovarisch,Chapter 11,Tình trạng:Đang tiến hành,Bình luận:64,Ngày cập nhật:2 ngày trước,Lượt xem:56K,Câu chuyện về Kanna là “con nhà người ta” gặp Yuu là high-level kuudere/low-level dandere. Đọc truyện để biết chi tiết :D,//st.nettruyenup.com/data/comics/50/sougou-tovarisch.jpg,https://www.nettruyenup.com/truyen-tranh/sougou-tovarisch-164340
Ngược Đãi Mẹ Kế,Chapter 19,Tình trạng:Đang tiến hành,Bình luận:309,Ngày cập nhật:2 ngày trước,Lượt xem:614K,"Ngư Tiểu Du xuyên qua thành nữ phụ độc ác mà mình viết trong văn bản H, quyến rũ nam chủ hãm hại nữ chủ cuối cùng bị phản diện trầm hải cho cá ăn?! Để sống không chỉ phải né tránh cảnh quay còn phải ngăn chặn nhân vật phản diện hắc hóa QAQ bận rộn lại vui vẻ phanh điêu khắc cát hàng ngày bắt đầu từ đây!",//st.nettruyenup.com/data/comics/122/nguoc-dai-me-ke.jpg,https://www.nettruyenup.com/truyen-tranh/nguoc-dai-me-ke-66170
"She Was Actually My Stepsister ~recently, The Sense Of Distance Between Me And My New Stepbrother Is Incredibly Close~",Chapter 4,Tác giả:Shirai Muku - Sakai Shoukichi,Lượt xem:37K,Theo dõi:2.892,Tình trạng:Đang tiến hành,"Theo dự định, bố tôi định tái hôn cùng với một cô vợ mới. Thoạt đầu tôi cũng định không đồng ý đâu, ai ngờ được lên chức anh trai nên chấp thuận cả hai tay luôn. Cữ ngỡ đứa em nhút nhát, tsun của tôi là con trai, mà nào ngờ em nó lại là nữ!! Không sao, tôi sẽ khiến cho em cảm thấy hạnh phúc dù bất cứ giá nào.",//st.nettruyenup.com/data/comics/199/she-was-actually-my-stepsister-recently-1245.jpg,https://www.nettruyenup.com/truyen-tranh/she-was-actually-my-stepsister-recently-the-sense-of-distance-between-me-and-my-new-stepbrother-is-incredibly-close-79047
Hôm Nay Từ Chối Lục Tiên Sinh Chưa?,Chapter 128,"Thể loại:Manhua, Ngôn Tình, Romance, Shoujo",Tình trạng:Đang tiến hành,Bình luận:2.309,Tác giả:iCiyuan,"Cố Y Tuyết rơi vào bẫy do nam thần Lục Lệ Dương giăng ra, phải làm vợ của tổng tài bá đạo. Đáng tiếc, cô không phải là một bông hoa ngoan ngoãn đáng thương. Muốn chinh phục cô ấy? Phải để cô thuần phục ngược lại tính dã thú đã.",//st.nettruyenup.com/data/comics/96/hom-nay-tu-choi-luc-tien-sinh-chua.jpg,https://www.nettruyenup.com/truyen-tranh/hom-nay-tu-choi-luc-tien-sinh-chua-425920
The Reincarnated Inferior Magic Swordsman,Chapter 67,"Thể loại:Adventure, Fantasy, Manga",Tình trạng:Đang tiến hành,Bình luận:1.980,Tác giả:Hiroto Kanou,"Một nhân viên văn phòng bình thường-Toru Mizunori, vì một sự cố nên đã rơi vào ""vết nứt không gian"" và gặp chúa....(nói chung là thuộc thể loại isekai :vvv)",//st.nettruyenup.com/data/comics/189/the-reincarnated-inferior-magic-swordsma-2851.jpg,https://www.nettruyenup.com/truyen-tranh/the-reincarnated-inferior-magic-swordsman-334691
Hokenshitsu no Tsumuri-san,Chapter 9,"Thể loại:Comedy, School Life, Seinen, Slice of Life",Lượt xem:23K,Theo dõi:860,Tình trạng:Đang tiến hành,"Cô y tá hay ngất xỉu, lười biếng, chậm chạp, lơ đễnh",//st.nettruyenup.com/data/comics/12/hokenshitsu-no-tsumuri-san.jpg,https://www.nettruyenup.com/truyen-tranh/hokenshitsu-no-tsumuri-san-215160
Cường Giả Tuyệt Thế Chỉ Muốn Làm Ruộng,Chapter 50,Tình trạng:Đang tiến hành,Bình luận:5.805,Ngày cập nhật:2 ngày trước,Lượt xem:5.641K,"Trần Phàm xuyên qua võ đạo thế giới, chẳng những thảm tao hệ thống vứt bỏ, vẫn là không có Võ Hồn phế vật, bất đắc dĩ chỉ có thể làm hèn mọn nhất phàm nhân. Lại không biết, trong nhà tất cả đều là thần vật, nước tắm đều là linh tuyền. Giúp hắn đất cày chính là long tộc Thái tử. Vườn rau tưới nước chính là đệ nhất thánh nữ. Vì hắn giặt quần áo chính là đế quốc Nữ Hoàng. Bất tri bất giác, Trần Phàm bên người liền tụ tập không ít đại lục đỉnh cấp cường giả, trở thành một vị chưởng khống thế giới địa chủ lão tài.",//st.nettruyenup.com/data/comics/122/cuong-gia-tuyet-the-chi-muon-lam-ruong.jpg,https://www.nettruyenup.com/truyen-tranh/cuong-gia-tuyet-the-chi-muon-lam-ruong-69498
Công Chúa Ashtarte,Chapter 31,Tình trạng:Đang tiến hành,Bình luận:1.992,Ngày cập nhật:2 ngày trước,Lượt xem:1.816K,"“Đế chế Firenze sẽ gặp ánh sáng và bóng tối mới, nhưng bóng tối sẽ nuốt chửng ánh sáng và đưa đế chế đến chỗ hủy diệt.” Trong một gia đình hoàng gia được ca tụng vì những chiếc khóa bạc của họ, mái tóc đen độc đáo của Công chúa Ashtarte ngay lập tức bị coi là điềm xấu. Với việc gia đình xa lánh cô vì đã được tiên tri bóng tối, tất cả những gì Ashtarte muốn là được yêu thương, và học phép thuật là lựa chọn duy nhất của cô để đạt được điều đó. Một ngày nọ, cô tình cờ gặp một câu thần chú của định mệnh dịch chuyển cô đến một nơi vô định. Chờ đợi cô ấy là một cậu bé bị cùm tên là Abelion Elforman, người đang bị trói buộc bởi một quá khứ nghiệt ngã của chính mình. Liệu hai người này có thể làm việc cùng nhau để mang lại ánh sáng cho số phận đen tối của họ?",//st.nettruyenup.com/data/comics/33/cong-chua-ashtarte.jpg,https://www.nettruyenup.com/truyen-tranh/cong-chua-ashtarte-660822
Quý Phi Lúc Nào Cũng Muốn Được Lười Biếng,Chapter 94,"Thể loại:Cổ Đại, Comedy, Manhua, Ngôn Tình, Romance, Truyện Màu, Xuyên Không",Tình trạng:Đang tiến hành,Bình luận:3.293,Tác giả:Huyền Đắc Phụng - Thôn Xá Nhật Nguyệt,"Tiêu Hề Hề xuyên không về thời cổ đại, trở thành một trong những phi tần của thái tử. Vốn nghĩ rằng sẽ bắt đầu đấu tranh trong cung, nhưng cô ấy chỉ muốn trở thành cá. Tranh giành sủng ái? Không tồn tại! Trở thành cá mới lạ đạo lý để sinh tồn, ăn hỗn tạp và chờ chết mới chính là bản chất của cuộc đời! Nhưng thái tử lạnh lùng lại yêu thích mặt này của cô ấy.",//st.nettruyenup.com/data/comics/251/quy-phi-luc-nao-cung-muon-duoc-luoi-bien-4437.jpg,https://www.nettruyenup.com/truyen-tranh/quy-phi-luc-nao-cung-muon-duoc-luoi-bieng-437710
Sự Trở Lại Của Người Chơi Cấp Cao Nhất,Chapter 137,"Thể loại:Action, Adventure, Manhwa, Shounen, Supernatural, Truyện Màu, Webtoon",Lượt xem:12M,Theo dõi:61K,Tình trạng:Đang tiến hành,"120 triệu người đã biến mất trên toàn khỏi thế giới. Yoon Sang-Hyuk đã trở thành người đầu tiên vượt qua trò chơi sinh tồn tồi tệ nhất sau 22 năm và giành được phần thưởng tối cao ""Trở Về"". Anh ta - Người được gọi là mạnh nhất trong số tất cả những người chơi giờ đã trở lại. Nắm trong tay tất cả những phần thưởng mà không ai khác có thể kiếm được, anh ta lại bắt đầu hành trình một lần nữa. Một mình tôi đạt cấp độ tối đa, một mình tôi có các vật phẩm tối thượng, nhưng giờ đây tôi lại chỉ có một mình!",//st.nettruyenup.com/data/comics/61/su-tro-lai-cua-nguoi-choi-cap-cao-nhat.jpg,https://www.nettruyenup.com/truyen-tranh/su-tro-lai-cua-nguoi-choi-cap-cao-nhat-351346
Tôi Càng Ăn Càng Trở Nên Mạnh Mẽ,Chapter 83,Tình trạng:Đang tiến hành,Bình luận:7.032,Ngày cập nhật:2 ngày trước,Lượt xem:6.342K,"Mỗi người đều có một năng lực riêng. Và năng lực của tôi là ‘ăn’. Năng lực này đặc biệt hữu dụng trong một thế giới nơi có vô số các loài sinh vật hùng mạnh cư ngụ. Khả năng ‘Yến thực’ giúp tôi tiêu thụ máu và thịt của những kẻ mạnh và đánh cắp sức mạnh của chúng. Kể cả có là rồng, quỷ vương, hay thậm chí là thần, tôi đều xực hết!",//st.nettruyenup.com/data/comics/219/toi-cang-an-cang-tro-nen-manh-me-1458.jpg,https://www.nettruyenup.com/truyen-tranh/toi-cang-an-cang-tro-nen-manh-me-416910
Đạo Sĩ Giang Hồ,Chapter 81,Tình trạng:Đang tiến hành,Bình luận:716,Ngày cập nhật:2 ngày trước,Lượt xem:3.779K,"Một hôm Main gặp tai nạn > xuyên không về 1 thế giới Murim và thấy mình được sinh ra với hình hài một đứa bé đạo sĩ! Có một thời tôi ở cửu phái nhất môn, nhưng bây giờ thì ở Chung Nam phái, một môn phái đang dần trở nên yếu thế. Tôi được đặt tên là 'Geon Chung', dùng những kiến thức của kiếp để ngộ ra đạo lý võ công và tiến bộ thần tốc.",//st.nettruyenup.com/data/comics/202/dao-si-giang-ho.jpg,https://www.nettruyenup.com/truyen-tranh/dao-si-giang-ho-360420
